chap;code_icd;diagnostic;hosp_class;hosp_de_jour
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R50;fièvre d'origine autre et inconnue;3649;33
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R51;céphalée;1400;166
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R52;douleur, non spécifiée;106;116
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R53;malaise et fatigue;4854;103
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R54;sénilité;537;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R55;syncope et collapsus;8820;315
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R56;convulsions, non classées ailleurs;1589;75
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R57;choc, non classé ailleurs;311;7
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R58;hémorragie, non classée ailleurs;98;15
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R59;adénopathies;509;804
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R60;œdème, non classé ailleurs;364;21
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R61;hyperhidrose généralisée;36;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R62;retard du développement physiologique normal et attendu dans l'enfance et chez les adultes;320;84
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R63;symptômes et signes relatifs à l'absorption d'aliments et de liquides;3145;848
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R64;cachexie;127;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R65;symptômes et signes spécifiquement associés à une inflammation systémique et à une infection;245;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R68;autres symptômes et signes généraux;831;26
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R69;maladie non spécifiée;56;113
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R70;accélération de la vitesse de sédimentation d'érythrocytes et anomalies de la viscosité plasmatique;24;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R71;anomalies des globules rouges;6;25
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R73;hyperglycémie;32;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R74;taux d'enzymes sériques anormaux;127;91
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R75;examen de laboratoire ne permettant pas de conclure à la présence du virus d'immunodéficience humaine (HIV);0;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R76;autres anomalies de résultats immunologiques sériques;28;22
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R77;autres anomalies des protéines plasmatiques;9;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R78;présence non attendue de drogues et d'autres substances dans le sang;434;13
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R79;autres résultats anormaux des examens chimiques du sang;676;124
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R80;protéinurie;49;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R81;glycosurie;< 5;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R82;examens urinaires anormaux, autres et non spécifiés;142;69
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R83;résultats anormaux de l'examen du liquide céphalo-rachidien;< 5;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R84;résultats anormaux de prélèvements effectués sur les organes respiratoires et du thorax;5;7
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R85;résultats anormaux de prélèvements effectués sur les organes digestifs et de la cavité abdominale;< 5;44
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R86;résultats anormaux de prélèvements effectués sur les organes génitaux masculins;0;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R87;résultats anormaux de prélèvements effectués sur les organes génitaux féminins;71;484
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R88;résultats anormaux d'examens d'autres liquides et substances corporelles;< 5;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R89;résultats anormaux de prélèvements effectués sur d'autres organes, systèmes et tissus;5;6
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R90;résultats anormaux d'imagerie du système nerveux central;108;29
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R91;résultats anormaux d'imagerie diagnostique du poumon;505;1142
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R92;résultats anormaux et ininterprétables d'imagerie diagnostique du sein;5;18
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R93;résultats anormaux d'imagerie diagnostique d'autres structures corporelles;245;507
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R94;résultats anormaux d'explorations fonctionnelles;632;620
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R97;marqueurs tumoraux anormaux;49;852
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R99;cause de mortalité mal définie et non spécifiée;87;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);;;81307;39602
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S00;lésion traumatique superficielle de la tête;1754;165
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S01;plaie ouverte de la tête;2404;1317
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S02;fracture du crâne et des os de la face;4316;3810
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S03;luxation et entorse d'articulations et de ligaments de la tête;54;195
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S04;traumatisme des nerfs crâniens;26;< 5
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S05;traumatisme de l'œil et de l'orbite;518;104
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S06;traumatisme intracrânien;14109;58
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S07;écrasement de la tête;8;< 5
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S08;amputation traumatique d'une partie de la tête;13;8
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S09;lésions traumatiques de la tête, autres et non spécifiées;428;74
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S10;traumatisme superficiel du cou;58;8
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S11;plaie ouverte du cou;58;9
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S12;fracture d'une vertèbre cervicale et d'autres parties du cou;1157;18
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S13;luxation et entorse d'articulations et de ligaments au niveau du cou;151;10
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S14;traumatisme des nerfs et de la moelle épinière au niveau du cou;182;< 5
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S15;traumatisme des vaisseaux sanguins au niveau du cou;20;< 5
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S16;traumatisme des muscles et des tendons au niveau du cou;11;< 5
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S17;écrasement du cou;< 5;0
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S19;traumatismes du cou, autres et non spécifiés;12;0
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S20;traumatisme superficiel du thorax;497;16
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S21;plaie ouverte du thorax;71;12
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S22;fracture de côte(s), du sternum et du rachis dorsal;5417;41
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S23;luxation et entorse d'articulations et de ligaments du thorax;14;< 5
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S24;traumatisme des nerfs et de la moelle épinière au niveau du thorax;42;0
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S25;traumatisme des vaisseaux sanguins du thorax;19;< 5
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S26;traumatisme du cœur;26;< 5
